user_id,order_id
123845,1210499
123845,1210499
123845,1210499
123845,1210499
123845,1210499
123845,1210499
123845,1210499
123845,1210499
123845,1210499
123845,1210499
123845,1210499
8406,831177
8406,831177
8406,831177
8406,831177
8406,831177
8406,831177
162205,416067
162205,416067
162205,416067
162205,416067
162205,416067
162205,416067
204368,2037588
204368,2037588
204368,2037588
204368,2037588
204368,2037588
204368,2037588
204368,2037588
74434,479610
74434,479610
74434,479610
74434,479610
74434,479610
74434,479610
74434,479610
74434,479610
74434,479610
74434,479610
74434,479610
74434,479610
74434,479610
74434,479610
74434,479610
110621,1022455
110621,1022455
110621,1022455
110621,1022455
110621,1022455
110621,1022455
110621,1022455
110621,1022455
110621,1022455
110621,1022455
110621,1022455
110621,1022455
110621,1022455
110621,1022455
110621,1022455
110621,1022455
110621,1022455
110621,1022455
110621,1022455
110621,1022455
110621,1022455
110621,1022455
110621,1022455
110621,1022455
110621,1022455
110621,1022455
110621,1022455
110621,1022455
110621,1022455
110621,1022455
110621,1022455
110621,1022455
110621,1022455
110621,1022455
96721,3173196
96721,3173196
96721,3173196
96721,3173196
96721,3173196
96721,3173196
96721,3173196
96721,3173196
96721,3173196
96721,3173196
96721,3173196
96721,3173196
96721,3173196
131082,3202607
131082,3202607
131082,3202607
131082,3202607
131082,3202607
131082,3202607
131082,3202607
131082,3202607
131082,3202607
38138,791220
38138,791220
38138,791220
38138,791220
38138,791220
38138,791220
38138,791220
38138,791220
38138,791220
38138,791220
155843,1972414
155843,1972414
155843,1972414
155843,1972414
155843,1972414
155843,1972414
170705,3081837
170705,3081837
170705,3081837
170705,3081837
170705,3081837
170705,3081837
170705,3081837
170705,3081837
170705,3081837
170705,3081837
170705,3081837
170705,3081837
170705,3081837
185862,2233379
185862,2233379
185862,2233379
185862,2233379
185862,2233379
185862,2233379
91860,1377178
91860,1377178
91860,1377178
91860,1377178
91860,1377178
91860,1377178
91860,1377178
91860,1377178
91860,1377178
91860,1377178
91860,1377178
91860,1377178
91860,1377178
187800,2798913
187800,2798913
187800,2798913
187800,2798913
187800,2798913
187800,2798913
187800,2798913
187800,2798913
187800,2798913
187800,2798913
187800,2798913
188659,469475
188659,469475
188659,469475
188659,469475
188659,469475
188659,469475
188659,469475
96410,489095
96410,489095
96410,489095
96410,489095
96410,489095
96410,489095
96410,489095
149582,3126574
149582,3126574
149582,3126574
149582,3126574
149582,3126574
149582,3126574
149582,3126574
149582,3126574
149582,3126574
149582,3126574
149582,3126574
149582,3126574
149582,3126574
39867,1744652
39867,1744652
39867,1744652
39867,1744652
39867,1744652
39867,1744652
39867,1744652
39867,1744652
39867,1744652
39867,1744652
39867,1744652
39867,1744652
39867,1744652
39867,1744652
39867,1744652
39867,1744652
39867,1744652
39867,1744652
39867,1744652
39867,1744652
39867,1744652
39867,1744652
39867,1744652
39867,1744652
39867,1744652
39867,1744652
39867,1744652
39867,1744652
39867,1744652
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
94217,3161308
140981,2384227
140981,2384227
140981,2384227
140981,2384227
140981,2384227
140981,2384227
140981,2384227
140981,2384227
140981,2384227
140981,2384227
140981,2384227
140981,2384227
140981,2384227
140981,2384227
140981,2384227
140981,2384227
140981,2384227
140981,2384227
140981,2384227
140981,2384227
140981,2384227
140981,2384227
140981,2384227
140981,2384227
140981,2384227
31552,1609475
31552,1609475
31552,1609475
31552,1609475
31552,1609475
31552,1609475
31552,1609475
31552,1609475
31552,1609475
31552,1609475
31552,1609475
154982,84542
154982,84542
154982,84542
154982,84542
154982,84542
154982,84542
154982,84542
154982,84542
154982,84542
154982,84542
154982,84542
154982,84542
154982,84542
154982,84542
154982,84542
154982,84542
154982,84542
154982,84542
154982,84542
154982,84542
154982,84542
154982,84542
154982,84542
154982,84542
154982,84542
154982,84542
154982,84542
11839,638191
11839,638191
11839,638191
11839,638191
11839,638191
11839,638191
11839,638191
11839,638191
85201,3356224
85201,3356224
85201,3356224
85201,3356224
85201,3356224
85201,3356224
85201,3356224
85201,3356224
85201,3356224
85201,3356224
85201,3356224
85201,3356224
85201,3356224
85201,3356224
85201,3356224
85201,3356224
85201,3356224
85201,3356224
71296,3235171
71296,3235171
71296,3235171
71296,3235171
71296,3235171
71296,3235171
71296,3235171
71296,3235171
71296,3235171
71296,3235171
71296,3235171
71296,3235171
71296,3235171
71296,3235171
141378,1389439
141378,1389439
141378,1389439
141378,1389439
141378,1389439
141378,1389439
112295,1500325
112295,1500325
112295,1500325
112295,1500325
112295,1500325
112295,1500325
112295,1500325
112295,1500325
112295,1500325
112295,1500325
76339,3036061
76339,3036061
76339,3036061
76339,3036061
76339,3036061
76339,3036061
133655,2751187
133655,2751187
133655,2751187
133655,2751187
133655,2751187
133655,2751187
133655,2751187
133655,2751187
133655,2751187
133655,2751187
133655,2751187
133655,2751187
133655,2751187
133655,2751187
133655,2751187
133655,2751187
133655,2751187
133655,2751187
133655,2751187
133655,2751187
133655,2751187
133655,2751187
78750,3129202
78750,3129202
78750,3129202
78750,3129202
78750,3129202
78750,3129202
78750,3129202
78750,3129202
78750,3129202
78750,3129202
78750,3129202
78750,3129202
78750,3129202
78750,3129202
78750,3129202
78750,3129202
78750,3129202
78750,3129202
78750,3129202
165235,3180787
165235,3180787
165235,3180787
165235,3180787
165235,3180787
165235,3180787
165235,3180787
165235,3180787
165235,3180787
108199,1828882
108199,1828882
108199,1828882
108199,1828882
108199,1828882
108199,1828882
108199,1828882
108199,1828882
108199,1828882
122268,1142734
122268,1142734
122268,1142734
122268,1142734
122268,1142734
122268,1142734
122268,1142734
122268,1142734
122268,1142734
122268,1142734
122268,1142734
122268,1142734
31004,1459413
31004,1459413
31004,1459413
31004,1459413
31004,1459413
31004,1459413
31004,1459413
31004,1459413
31004,1459413
31004,1459413
31004,1459413
31004,1459413
31004,1459413
31004,1459413
31004,1459413
45367,815657
45367,815657
45367,815657
45367,815657
45367,815657
45367,815657
45367,815657
28354,2884230
28354,2884230
28354,2884230
28354,2884230
28354,2884230
28354,2884230
28354,2884230
28354,2884230
28354,2884230
28354,2884230
28354,2884230
28354,2884230
28354,2884230
28354,2884230
28354,2884230
28354,2884230
28354,2884230
28354,2884230
28354,2884230
28354,2884230
28354,2884230
28354,2884230
28354,2884230
28354,2884230
28354,2884230
28354,2884230
28354,2884230
175203,3011393
175203,3011393
175203,3011393
175203,3011393
175203,3011393
175203,3011393
175203,3011393
175203,3011393
175203,3011393
175203,3011393
175203,3011393
175203,3011393
175203,3011393
175203,3011393
175203,3011393
175203,3011393
175203,3011393
175203,3011393
175203,3011393
175203,3011393
175203,3011393
175203,3011393
175203,3011393
71929,1527183
71929,1527183
71929,1527183
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
62792,3339345
114746,1953365
114746,1953365
114746,1953365
114746,1953365
114746,1953365
114746,1953365
114746,1953365
114746,1953365
114746,1953365
114746,1953365
114746,1953365
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
100330,2444711
4941,73895
4941,73895
4941,73895
4941,73895
4941,73895
4941,73895
